# N d_s quality
100913 0.7583 1.0000
100913 1.4556 1.0000
100913 2.2260 1.0000
100913 2.7684 1.0000
100913 3.3117 1.0000
1000 2.8584 1.0000
1000 3.1742 1.0000
1000 3.1742 1.0000
1000 3.1742 1.0000
1000 1.3920 1.0000
1000 1.3920 1.0000
1000 1.3920 1.0000
1000 2.1716 1.0000
1000 2.1716 1.0000
1000 2.1716 1.0000
1000 2.7852 1.0000
1000 2.7852 1.0000
1000 2.7852 1.0000
200 2.4687 1.0000
2000 2.9859 1.0000
2000 3.0279 1.0000
2000 3.0279 1.0000
2000 3.0279 1.0000
200 2.4055 1.0000
200 2.4055 1.0000
200 2.4055 1.0000
500 2.6759 1.0000
5000 3.1749 1.0000
500 2.7130 1.0000
500 2.7130 1.0000
500 2.7130 1.0000
8480 3.3275 1.0000
100913 3.7530 1.0000
100913 4.1026 1.0000
100913 4.4932 1.0000
100913 4.8166 1.0000
100913 5.0000 1.0000
100913 5.0000 1.0000
2369 2.4687 1.0000
2380 2.4055 1.0000
2380 2.4055 1.0000
2380 2.4055 1.0000
2370 2.5384 1.0000
2379 2.3293 1.0000
2379 2.3293 1.0000
2379 2.3293 1.0000
103 1.5162 0.2060
114 1.3716 0.2280
114 1.3716 0.2280
114 1.3716 0.2280
226 1.6682 0.4520
236 1.7225 0.4720
236 1.7225 0.4720
236 1.7225 0.4720
110 1.3547 0.2200
186 1.6281 0.3720
186 1.6281 0.3720
186 1.6281 0.3720
385 1.9607 0.7700
5995 2.7130 1.0000
5995 2.7130 1.0000
5995 2.7130 1.0000
6002 2.7423 1.0000
5914 2.7783 1.0000
5914 2.7783 1.0000
5914 2.7783 1.0000
5970 2.6759 1.0000
120 2.1965 0.2400
120 2.1965 0.2400
120 2.1965 0.2400
107 1.7284 0.2140
107 1.7284 0.2140
107 1.7284 0.2140
124 3.2542 0.2480
124 3.2542 0.2480
124 3.2542 0.2480
144 1.9499 0.2880
144 1.9499 0.2880
144 1.9499 0.2880
104 1.4616 0.2080
206 1.9159 0.4120
206 1.9159 0.4120
206 1.9159 0.4120
105 2.8860 0.2100
105 2.8860 0.2100
105 2.8860 0.2100
123 1.5792 0.2460
245 2.2551 0.4900
245 2.2551 0.4900
245 2.2551 0.4900
144 1.9182 0.2880
144 1.9182 0.2880
144 1.9182 0.2880
203 1.8681 0.4060
203 1.8681 0.4060
203 1.8681 0.4060
158 1.5418 0.3160
182 1.8704 0.3640
182 1.8704 0.3640
182 1.8704 0.3640
134 1.2955 0.2680
134 1.2955 0.2680
134 1.2955 0.2680
158 1.5737 0.3160
158 1.5737 0.3160
158 1.5737 0.3160
118 2.9944 0.2360
118 2.9944 0.2360
118 2.9944 0.2360
595 2.0871 1.0000
595 2.0871 1.0000
595 2.0871 1.0000
370 1.9277 0.7400
144 1.6993 0.2880
144 1.6993 0.2880
144 1.6993 0.2880
190 1.2302 0.3800
190 1.2302 0.3800
190 1.2302 0.3800
104 1.4781 0.2080
104 1.4781 0.2080
104 1.4781 0.2080
876 2.2315 1.0000
312 3.0885 0.6240
312 3.0885 0.6240
312 3.0885 0.6240
293 2.0824 0.5860
293 2.0824 0.5860
293 2.0824 0.5860
120 1.8234 0.2400
198 1.6808 0.3960
198 1.6808 0.3960
198 1.6808 0.3960
419 1.4374 0.8380
419 1.4374 0.8380
419 1.4374 0.8380
118 1.5477 0.2360
118 1.5477 0.2360
118 1.5477 0.2360
692 2.1203 1.0000
11888 2.8865 1.0000
11924 2.7852 1.0000
11924 2.7852 1.0000
11924 2.7852 1.0000
11906 2.8151 1.0000
11906 2.8151 1.0000
11906 2.8151 1.0000
11898 2.8584 1.0000
122 1.6250 0.2440
136 1.8219 0.2720
136 1.8219 0.2720
136 1.8219 0.2720
254 1.9978 0.5080
254 1.9978 0.5080
254 1.9978 0.5080
109 1.6854 0.2180
161 1.6960 0.3220
161 1.6960 0.3220
161 1.6960 0.3220
118 1.7156 0.2360
246 1.7587 0.4920
246 1.7587 0.4920
246 1.7587 0.4920
330 1.9371 0.6600
187 1.7551 0.3740
164 1.6232 0.3280
164 1.6232 0.3280
164 1.6232 0.3280
253 1.8196 0.5060
253 1.8196 0.5060
253 1.8196 0.5060
204 1.7948 0.4080
255 1.7637 0.5100
255 1.7637 0.5100
255 1.7637 0.5100
421 1.9840 0.8420
