# N mixing_time lambda2
500 5890.00 0.0
500 5926.00 0.0
500 5926.00 0.0
500 5926.00 0.0
526 -1.00 0.0
526 -1.00 0.0
564 -1.00 0.0
578 -1.00 0.0
595 -1.00 0.0
595 -1.00 0.0
595 -1.00 0.0
595 -1.00 0.0
595 -1.00 0.0
1000 11811.00 0.0
1000 11913.00 0.0
1000 10828.00 0.0
1000 10828.00 0.0
1000 11672.00 0.0
1000 11802.00 0.0
1000 11802.00 0.0
1083 1060.00 0.0
1083 1060.00 0.0
1481 1457.00 0.0
1776 1745.00 0.0
2000 -1.00 0.0
2000 -1.00 0.0
2104 2082.00 0.0
2370 2338.00 0.0
4104 4047.00 0.0
5151 5081.00 0.0
5914 5869.00 0.0
5914 5869.00 0.0
5914 5869.00 0.0
5970 5890.00 0.0
5995 5926.00 0.0
5995 5926.00 0.0
5995 5926.00 0.0
6002 5925.00 0.0
11888 11799.00 0.0
11898 11811.00 0.0
11906 11808.00 0.0
11906 11808.00 0.0
11906 11808.00 0.0
11924 11802.00 0.0
11924 11802.00 0.0
11924 11802.00 0.0
23803 -1.00 0.0
23803 -1.00 0.0
23803 -1.00 0.0
59517 -1.00 0.0
59517 -1.00 0.0
100913 -1.00 0.0
100913 -1.00 0.0
100913 -1.00 0.0
100913 -1.00 0.0
100913 -1.00 0.0
100913 -1.00 0.0
100913 -1.00 0.0
