# N global_anisotropy
5000 0.4189
5914 0.4189
5970 0.3745
5995 0.3963
11888 0.4019
11906 0.3949
11924 0.3885
23744 0.4125
23785 0.4035
23803 0.4072
59517 0.4189
100913 0.4232
100913 0.3962
100913 0.3804
100913 0.4166
